Protocol,Run,Timestamp,AverageRTT,MinRTT,MaxRTT,PacketLoss,Jitter,ResponseTime,TTFB,DataSize,ThroughputMbps,StatusCode
HTTP/1.1,146,1786683747027,200.2,190.0,237.0,0.0,13.25,724,723,1928,0.021298357482932937,200
HTTP/1.1,147,1786683753912,190.2,189.0,192.0,0.0,1.0,623,622,1928,0.024744259320607732,200
HTTP/1.1,148,1786683760807,192.6,190.0,196.0,0.0,4.25,627,627,1928,0.024585459097265422,200
HTTP/1.1,149,1786683767743,190.0,189.0,191.0,0.0,0.75,674,674,1928,0.022856987044842313,200
HTTP/1.1,150,1786683774658,189.8,189.0,190.0,0.0,0.5,628,627,1928,0.024532078906006703,200
HTTP/1.1,151,1786683781597,191.0,189.0,195.0,0.0,3.25,668,668,1928,0.02307706233664532,200
HTTP/1.1,152,1786683788463,193.2,190.0,200.0,0.0,6.25,597,596,1928,0.025824676831561293,200
HTTP/1.1,153,1786683795347,192.8,189.0,197.0,0.0,3.75,615,614,1928,0.02507835359568049,200
HTTP/1.1,154,1786683802253,190.8,190.0,192.0,0.0,0.5,637,637,1928,0.024191322241461515,200
HTTP/1.1,155,1786683809173,191.6,190.0,196.0,0.0,3.5,648,647,1928,0.0237946183805405,200
HTTP/1.1,156,1786683816101,192.6,190.0,196.0,0.0,4.5,647,647,1928,0.023824308084880275,200
HTTP/1.1,157,1786683822986,190.0,189.0,191.0,0.0,0.75,617,616,1928,0.02498780904674036,200
HTTP/1.1,158,1786683829906,191.2,189.0,195.0,0.0,3.0,653,653,1928,0.023588516197605817,200
HTTP/1.1,159,1786683836858,194.6,189.0,207.0,0.0,8.0,662,662,1928,0.023265516805504566,200
HTTP/1.1,160,1786683843761,190.0,189.0,191.0,0.0,0.75,634,634,1928,0.02431437298821973,200
HTTP/1.1,161,1786683850670,190.6,190.0,191.0,0.0,0.5,637,635,1928,0.024180426365004976,200
HTTP/1.1,162,1786683857598,191.2,190.0,193.0,0.0,2.25,648,648,1928,0.023770434073955578,200
HTTP/1.1,163,1786683864528,191.2,190.0,193.0,0.0,2.0,649,649,1928,0.023742826276831133,200
HTTP/1.1,164,1786683871447,192.4,189.0,195.0,0.0,2.75,644,644,1928,0.023919590228140226,200
HTTP/1.1,165,1786683878381,190.8,190.0,193.0,0.0,1.0,653,652,1928,0.02360445038160579,200
HTTP/1.1,166,1786683885292,190.2,189.0,192.0,0.0,1.25,625,624,1928,0.024673623186551082,200
HTTP/1.1,167,1786683892235,190.0,189.0,191.0,0.0,0.75,688,688,1928,0.022407814376594528,200
HTTP/1.1,168,1786683899191,196.2,190.0,208.0,0.0,7.0,641,641,1928,0.024033543496989652,200
HTTP/1.1,169,1786683906097,190.0,190.0,190.0,0.0,0.0,631,630,1928,0.024433072406580013,200
HTTP/1.1,170,1786683913012,192.6,190.0,201.0,0.0,3.25,622,622,1928,0.0247768970855982,200
HTTP/1.1,171,1786683919950,190.6,190.0,192.0,0.0,0.5,660,660,1928,0.023344113943007613,200
HTTP/1.1,172,1786683926874,191.8,190.0,195.0,0.0,2.5,642,641,1928,0.024017742983055375,200
HTTP/1.1,173,1786683933952,192.4,190.0,196.0,0.0,1.5,793,793,1928,0.019431497671596604,200
HTTP/1.1,174,1786683941112,190.6,189.0,194.0,0.0,2.5,890,890,1928,0.017311077046638673,200
HTTP/1.1,175,1786683947996,190.4,190.0,191.0,0.0,0.5,623,622,1928,0.024752920151290672,200
HTTP/1.1,176,1786683954892,194.4,189.0,212.0,0.0,11.5,619,619,1928,0.02487785672361014,200
HTTP/1.1,177,1786683961818,191.0,190.0,192.0,0.0,1.75,644,644,1928,0.023913549047272054,200
HTTP/1.1,178,1786683968782,193.8,190.0,204.0,0.0,4.75,655,654,1928,0.02352773562171477,200
HTTP/1.1,179,1786683975765,192.4,190.0,196.0,0.0,3.5,688,687,1928,0.022412451000008864,200
HTTP/1.1,180,1786683982667,195.4,190.0,204.0,0.0,8.5,623,623,1928,0.024720222661507644,200
HTTP/1.1,181,1786683989529,194.6,190.0,204.0,0.0,10.75,603,603,1928,0.025540301400063557,200
HTTP/1.1,182,1786683996438,191.0,190.0,192.0,0.0,0.75,629,628,1928,0.024510286883500494,200
HTTP/1.1,183,1786684003367,193.8,190.0,204.0,0.0,5.75,669,668,1928,0.023050441371716465,200
HTTP/1.1,184,1786684010301,194.4,190.0,202.0,0.0,3.25,639,639,1928,0.02410006401579504,200
HTTP/1.1,185,1786684017246,191.6,190.0,194.0,0.0,1.75,639,638,1928,0.024136276068672587,200
HTTP/1.1,186,1786684024157,190.2,190.0,191.0,0.0,0.5,629,628,1928,0.024496335396505843,200
HTTP/1.1,187,1786684031096,194.2,190.0,204.0,0.0,7.5,658,657,1928,0.02342210214885335,200
HTTP/1.1,188,1786684037991,191.0,190.0,193.0,0.0,1.25,629,629,1928,0.024505053213968644,200
HTTP/1.1,189,1786684045125,191.0,190.0,192.0,0.0,1.25,815,815,1928,0.018909462001041346,200
HTTP/1.1,190,1786684052076,191.4,190.0,194.0,0.0,2.0,655,654,1928,0.02354398308814202,200
HTTP/1.1,191,1786684058974,191.6,190.0,195.0,0.0,1.75,632,631,1928,0.024386495598604355,200
HTTP/1.1,192,1786684065879,192.0,190.0,194.0,0.0,1.75,630,630,1928,0.024443759464151713,200
HTTP/1.1,193,1786684072821,190.4,190.0,191.0,0.0,0.25,667,666,1928,0.023123214018808298,200
HTTP/1.1,194,1786684079751,191.8,191.0,193.0,0.0,0.75,658,658,1928,0.023424076317778937,200
HTTP/1.1,195,1786684086666,190.4,190.0,191.0,0.0,0.75,650,650,1928,0.02371391158234857,200
HTTP/1.1,196,1786684093556,191.6,190.0,194.0,0.0,2.0,624,624,1928,0.02468869419793277,200
